Artist_ID,Name,Genres,Popularity
2zMD4U9OQAR3xuq6cjer8p,Calvin Fallo,underground amapiano,17
4sdmybQDV7C8YyX8movAdY,DJ Shunz,gospel amapiano,13
4Vo6VExiL2fsVMnCrphO3X,ATK Musiq,underground amapiano,19
3r08nG1dkhrFYlFfjTuFB9,Phoenix,underground amapiano,19
1PA00KyhelzHVAqnphdtjQ,Sushi Da Deejay,underground amapiano,16
76h9OBfmrRBZI5R4PA3r6i,Same OG,"christian afrobeat, gospel amapiano",12
3sqymZGPu3mNbz1wV1CKrV,Zero12Finest,amapiano,18
2iIBWVEusUbuBmuyp816Y6,HBK Live Act,underground amapiano,18
28iJq14GBXZYFOMpl99uaf,DJ Odyccy,underground amapiano,18
4nflJxm43NUrqiKf8oyoUM,Vusinator,amapiano,15
6S4tebk9kh8xxIr6SPffCm,Shimon Atunde,gospel amapiano,9
4vK7QmXs0G4B62GZbNxqiS,Tashinga,underground amapiano,14
5UrNvnWzl5h7RFOxSUVpkp,Lash T,amapiano,14
6Jg8PF9F5r5Y88WTgdLXMg,Swartspeare,underground amapiano,17
5TJMCAQpxhHEMrnHHclxUX,Genesis 99,underground amapiano,17
7eVlFsuhJKg3RjRr0NBkaN,F3 Dipapa,underground amapiano,17
6INTtBR3Qo7GPvCfMt2bsG,The Squad,amapiano,17
4mf4tXEUwgqGevtR8JZ6Fd,GemValleyMusiQ,"sgija, underground amapiano",17
3boIKPN2auYXAZ0sgquzty,Simphiwe Majozi,gospel amapiano,16
3ZttTHziIfgNs3LUsFuPXA,TribeSoul,amapiano,17
0MGWyvcy2uXq5lVdATxcuj,DJ Ernesty,gospel amapiano,11
0Z8ueK7EmNvhb6UQpET43Q,Dlala Mlungu,underground amapiano,12
37yerYkWszK8sKBXhEvryG,Real Nox,underground amapiano,16
7z73kDwAN2PkZOU4SLvA9o,Mxrcus,"sgija, underground amapiano",16
0m8Pugts84dRwQV3sYSJuY,Dj Penny,gospel amapiano,11
38cmKmokRHZzDYQ1ZH71k5,Sister Wisdom,gospel amapiano,10
780ChRgKqguVRixxZ0hrEB,Valee Music,underground amapiano,10
1n6IHIwgZkh4vS1WdGrbm0,DJ Mohamed x D2mza,amapiano,15
4USfWz5p5xNATSfHURgBYC,Scotts Maphuma,underground amapiano,15
3jr9PQbKpGTWOpeLXKQ5Y1,Teboho Moruti,gospel amapiano,15
5LzKYOcCeROsw4UcEq5o74,ProSoul,underground amapiano,15
4SwN5WeMUOjssDtCx6HJrF,Tallarsetee,"amapiano, underground amapiano",15
2G8ViKrx5kllpAOGInTcSj,Kopzz Avenue,underground amapiano,15
7cNvuCgJHQfzdOZlhQ3W5r,Scott Evans,gospel amapiano,9
33OvuTXjrwhOV1Y5R7y9uj,Stash Da Groovyest,underground amapiano,14
7nd8s9tIIEeiWeFEoHuuup,DJ Big Sky,amapiano,14
6xiuqQhrzHtJYc4XH83Fd7,UndergroundKings,underground amapiano,15
2hVkV8mF0AmOz8oy2xPexF,Ladi Adiosoul,amapiano,14
5LshdhQ9ykxbfvNprlDrie,Louis Lunch,amapiano,14
429gYd16S83pz53hto2ghq,Jayden Lanii,underground amapiano,13
1oFcgC4c32VaCNNlA9UrGC,Fiso el Musica,amapiano,13
5sDXjDRUzbS3ZWAroXJ2w9,ReaDaSoul,"sgija, underground amapiano",13
08jRo1VBBFnT2JAVXEuTSG,Tribesoul & Bido Vega,underground amapiano,13
1n8CWNLpUdGV8MaWzxRZcl,BosPianii,underground amapiano,13
1vLIzY0izQTnmHdV1IPL2k,DaLootz,"sgija, underground amapiano",12
2ccIMIxCvapO1nDBI3SzwH,MelisaGotGrace,gospel amapiano,10
4LeSbqPxUwjLsu5MSMLfQO,SIIWI_TSH,underground amapiano,10
5bo0POJfZKlwKbdVXAW6I6,El Maestro,underground amapiano,10
7bodPHNFw5XQ3UVfqP7cUP,DJ Stoks,amapiano,10
1vdjiPf4w72D0ztlEkp97d,Dj Awakening,underground amapiano,10
0ChHXbMLXNcqNbnsk13mxJ,Dj Gizo,underground amapiano,11
3PwlS5J5xQx4c0vrl16OO6,DJ Style,gospel amapiano,8
2rozMGw4WJDWyvAiiupqff,Zaba,amapiano,8
4e9kAcO6FMhOgshwVbpNBu,RYT PATH,gospel amapiano,8
575JKyhk1Et7AUog9bFziw,Kevlar.BMG,gospel amapiano,9
17pJdX09aXbP7ahi2kbenw,BitterSoul,amapiano,8
0ZH0SbRhX3D2vaRGvTU3Rh,Kinsu,"christian afrobeat, gospel amapiano",8
3RMLQELRhVfHz4WzoUzt8x,T&T MuziQ,underground amapiano,8
6C69nwprBTKf9kbnTlfMmG,Gaba Cannal,underground amapiano,9
1uKaUTPd6NcxXaDyKNWErL,Bob Ezy,gospel amapiano,8
4ZgCTMu7jGyxieADZA0Jam,Ameen Harron,underground amapiano,9
11qlvniOXtUvn1yfEDPCVj,Loktion Banger,underground amapiano,7
22hbauhWgRrOVXLMM7uwId,El Maestro,amapiano,6
37SQpQ58OXMe2bsqkan9dV,Photizo,"christian afrobeat, gospel amapiano",7
5f7Tf5kiBghcMQGY1idPsJ,Bianca Hester,underground amapiano,5
2Uxxw8aeu2mm55WjtLnIS9,Simple Tone,underground amapiano,5
4GTn2aRghVmPtv57P5Opaq,Muhanjii,gospel amapiano,7
73svsN77Xqyf3DAeytbCCC,Enhle Thee DJ,amapiano,7
3vPzCuPgxaFF6o5p5c8Ohz,Xola Navy,underground amapiano,5
